Station,TEMP,TDS,pH,TURB,WQI
IND00050,27.0,229.603294359,8.5,20.1385306715,59.2175362746
IND00050,24.0,229.603294359,7.7,20.1385306715,58.1397584968
IND00050,28.0,229.603294359,8.0,20.1385306715,59.3425362746
IND00050,30.0,229.603294359,7.1,20.1385306715,59.6230918301
IND00050,28.0,229.603294359,7.7,20.1385306715,59.2508696079
IND00050,28.0,229.603294359,7.4,20.1385306715,59.1592029413
IND00050,24.0,229.603294359,7.4,20.1385306715,58.0480918301
IND00050,26.0,229.603294359,7.5,20.1385306715,58.6342029413
IND00050,22.0,229.603294359,7.8,20.1385306715,57.6147584968
IND00050,26.0,229.603294359,7.7,20.1385306715,58.6953140524
IND00050,23.0,229.603294359,8.4,2.0,54.0450850143
IND00050,25.5,229.603294359,7.4,20.1385306715,58.4647584968
IND00050,26.0,229.603294359,7.8,20.1385306715,58.7258696079
IND00050,25.0,229.603294359,7.9,20.1385306715,58.4786473857
IND00050,24.0,229.603294359,7.8,20.1385306715,58.1703140524
IND00050,25.0,229.603294359,7.8,20.1385306715,58.4480918301
IND00050,33.0,229.603294359,8.06,20.1385306715,60.7497584968
IND00050,32.0,229.603294359,8.01,20.1385306715,60.4567029413
IND00050,33.0,229.603294359,7.99,20.1385306715,60.7283696079
IND00050,32.0,229.603294359,8.54,20.1385306715,60.6186473857
IND00050,32.0,229.603294359,8.13,20.1385306715,60.4933696079
IND00050,32.0,229.603294359,8.22,20.1385306715,60.5208696079
IND00050,32.0,229.603294359,8.28,20.1385306715,60.5392029413
IND00050,32.0,229.603294359,8.48,20.1385306715,60.6003140524
IND00050,32.0,229.603294359,8.74,20.1385306715,60.6797584968
IND00050,32.0,229.603294359,8.72,20.1385306715,60.6736473857
IND00050,32.0,229.603294359,8.64,20.1385306715,60.6492029413
IND00050,32.0,229.603294359,8.21,20.1385306715,60.5178140524
IND00050,34.0,229.603294359,8.99,20.1385306715,61.3117029413
IND00050,33.0,229.603294359,8.24,2.0,56.7739739031
IND00050,30.0,229.603294359,7.84,20.1385306715,59.8492029413
IND00050,30.0,229.603294359,8.6,20.1385306715,60.0814251635
IND00050,29.0,229.603294359,7.94,20.1385306715,59.601980719
IND00050,32.0,229.603294359,7.7,0.0,55.8867516809
IND00050,33.0,229.603294359,8.6,20.1385306715,60.9147584968
IND00050,32.0,229.603294359,8.88,20.1385306715,60.7225362746
IND00050,31.0,229.603294359,8.81,20.1385306715,60.4233696079
IND00050,29.0,229.603294359,8.38,20.1385306715,59.7364251635
IND00050,30.0,229.603294359,8.3,20.1385306715,59.9897584968
IND00050,32.0,229.603294359,7.52,20.1385306715,60.306980719
IND00050,25.0,229.603294359,7.7,20.1385306715,58.4175362746
IND00050,28.0,229.603294359,7.9,20.1385306715,59.311980719
IND00050,27.0,229.603294359,7.9,20.1385306715,59.0342029413
IND00050,26.0,229.603294359,7.0,20.1385306715,58.4814251635
IND00050,25.0,229.603294359,8.8,20.1385306715,58.7536473857
IND00050,29.0,229.603294359,8.5,20.1385306715,59.7730918301
IND00050,28.0,0.0,7.3,6.0,11.3416666667
IND00050,33.0,0.0,8.0,7.0,13.1666666667
IND00050,29.0,229.603294359,7.9,13.0,58.0034183476
IND00050,27.0,229.603294359,7.8,5.0,55.6395294587
IND00050,32.0,229.603294359,7.8,0.0,55.9173072365
IND00050,27.0,229.603294359,7.9,2.0,55.0034183476
IND00050,36.0,229.603294359,8.1,1.0,57.3423072365
IND00050,33.0,229.603294359,7.5,3.0,56.7700850143
IND00050,26.6836370236,229.603294359,8.6,2.0,55.1294286319
IND00050,26.6836370236,229.603294359,7.9,20.1385306715,58.9463243367
IND00050,26.6836370236,229.603294359,8.0,2.0,54.9460952986
IND00050,34.0,229.603294359,8.3,0.0,56.6256405698
IND00050,32.0,0.0,7.0,2.0,11.4722222222
IND00050,31.0,0.0,8.0,3.0,11.7222222222
IND00050,26.6836370236,229.603294359,7.7,1.0,54.6322064097
IND00050,32.0,229.603294359,8.81,20.1385306715,60.7011473857
IND00050,33.0,229.603294359,9.02,20.1385306715,61.0430918301
IND00050,29.0,229.603294359,7.88,20.1385306715,59.5836473857
IND00051,28.0,229.603294359,8.23,20.1385306715,59.4128140524
IND00051,23.0,229.603294359,8.32,20.1385306715,58.0514251635
IND00051,22.0,229.603294359,7.85,20.1385306715,57.6300362746
IND00051,21.0,229.603294359,7.87,20.1385306715,57.3583696079
IND00051,22.0,229.603294359,7.4,20.1385306715,57.4925362746
IND00051,30.0,229.603294359,7.84,20.1385306715,59.8492029413
IND00051,30.0,229.603294359,7.59,20.1385306715,59.7728140524
IND00051,29.0,229.603294359,7.62,20.1385306715,59.5042029413
IND00051,28.0,229.603294359,6.95,20.1385306715,59.0217029413
IND00051,26.0,229.603294359,7.3,20.1385306715,58.5730918301
IND00051,26.0,229.603294359,7.7,20.1385306715,58.6953140524
IND00051,30.0,229.603294359,8.63,2.0,56.0598072365
IND00051,26.0,229.603294359,7.7,20.1385306715,58.6953140524
IND00051,26.0,229.603294359,8.3,20.1385306715,58.8786473857
IND00051,28.0,229.603294359,7.6,20.1385306715,59.2203140524
IND00051,28.0,229.603294359,8.0,20.1385306715,59.3425362746
IND00051,28.0,229.603294359,7.4,20.1385306715,59.1592029413
IND00051,27.0,229.603294359,8.0,20.1385306715,59.0647584968
IND00051,26.0,229.603294359,8.2,20.1385306715,58.8480918301
IND00051,26.0,229.603294359,7.2,20.1385306715,58.5425362746
IND00051,26.0,229.603294359,7.9,20.1385306715,58.7564251635
IND00051,32.0,229.603294359,7.7,1.0,56.1089739031
IND00051,29.0,229.603294359,7.2,20.1385306715,59.3758696079
IND00051,26.0,229.603294359,8.5,20.1385306715,58.9397584968
IND00051,27.0,229.603294359,7.6,20.1385306715,58.9425362746
IND00051,27.0,229.603294359,7.5,20.1385306715,58.911980719
IND00051,26.0,229.603294359,8.1,20.1385306715,58.8175362746
IND00051,32.0,229.603294359,8.3,0.0,56.0700850143
IND00051,33.5,229.603294359,8.8,3.0,57.3061961254
IND00051,30.0,229.603294359,8.2,0.0,55.4839739031
IND00051,27.0,229.603294359,7.9,1.0,54.7811961254
IND00051,30.0,229.603294359,7.5,8.0,57.047862792
IND00051,27.0,229.603294359,7.8,2.0,54.972862792
IND00051,35.0,229.603294359,7.1,1.0,56.7589739031
IND00051,37.0,229.603294359,7.2,2.0,57.5673072365
IND00051,27.0,229.603294359,7.1,4.0,55.2034183476
IND00051,36.0,229.603294359,7.1,1.0,57.0367516809
IND00051,30.0,229.603294359,8.1,1.0,55.6756405698
IND00051,30.0,229.603294359,7.8,15.0,58.6950850143
IND00051,29.0,229.603294359,8.1,5.0,56.2867516809
IND00051,28.0,229.603294359,7.1,3.0,55.2589739031
IND00051,30.0,229.603294359,7.1,14.0,58.2589739031
IND00051,29.0,229.603294359,8.1,2.0,55.6200850143
IND00051,30.0,229.603294359,7.1,2.0,55.5923072365
IND00051,36.0,229.603294359,8.1,2.0,57.5645294587
IND00051,39.0,229.603294359,8.0,5.0,59.0339739031
IND00051,39.0,229.603294359,8.1,4.0,58.8423072365
IND00051,34.0,229.603294359,8.1,8.0,58.3423072365
IND00051,32.0,229.603294359,9.1,4.0,57.2034183476
IND00051,32.0,229.603294359,8.1,3.0,56.6756405698
IND00051,31.0,229.603294359,7.1,3.0,56.0923072365
IND00051,32.0,229.603294359,7.1,4.0,56.5923072365
IND00051,31.0,229.603294359,8.1,8.0,57.5089739031
IND00051,30.0,0.0,8.1,6.0,12.1416666667
IND00051,32.0,0.0,8.1,2.0,11.8083333333
IND00051,34.0,0.0,8.1,0.0,11.9194444444
IND00051,33.0,0.0,8.1,0.0,11.6416666667
IND00051,33.0,0.0,8.1,3.0,12.3083333333
IND00051,38.0,0.0,8.1,2.0,13.475
IND00051,36.0,0.0,7.1,0.0,12.1694444444
IND00051,35.0,0.0,8.1,2.0,12.6416666667
IND00051,30.0,0.0,7.1,0.0,10.5027777778
IND00051,34.0,0.0,7.1,2.0,12.0583333333
IND00051,31.0,0.0,7.1,1.0,11.0027777778
IND00051,34.0,0.0,8.1,2.0,12.3638888889
IND00051,33.0,0.0,8.0,2.0,12.0555555556
IND00051,29.0,0.0,8.0,3.0,11.1666666667
IND00051,29.0,0.0,8.0,1.0,10.7222222222
IND00051,28.0,0.0,8.0,2.0,10.6666666667
IND00051,35.0,0.0,7.0,2.0,12.3055555556
IND00051,29.0,229.603294359,8.1,9.0,57.1756405698
IND00051,28.0,229.603294359,8.3,12.0,57.6256405698
IND00051,27.0,0.0,8.3,3.0,10.7027777778
IND00051,28.5,0.0,8.6,3.0,11.2111111111
IND00051,28.0,0.0,8.4,2.0,10.7888888889
IND00051,28.0,0.0,8.6,6.0,11.7388888889
IND00051,27.0,0.0,8.0,2.0,10.3888888889
IND00051,28.0,0.0,8.3,2.0,10.7583333333
IND00051,28.0,0.0,7.9,4.0,11.0805555556
IND00051,28.5,0.0,7.9,7.0,11.8861111111
IND00051,28.5,0.0,7.9,0.0,10.3305555556
IND00051,27.0,229.603294359,8.4,0.0,54.7117516809
IND00051,30.0,0.0,8.1,4.0,11.6972222222
IND00051,32.0,0.0,8.7,5.0,12.6583333333
IND00051,32.0,0.0,7.9,5.0,12.4138888889
IND00051,31.0,0.0,7.1,6.0,12.1138888889
IND00051,31.0,0.0,8.1,4.0,11.975
IND00051,33.0,0.0,8.4,6.0,13.0666666667
IND00051,30.0,0.0,7.8,8.0,12.4944444444
IND00051,29.0,0.0,8.1,8.0,12.3083333333
IND00051,29.0,0.0,8.2,3.0,11.2277777778
IND00051,28.0,0.0,8.3,66.0,24.9805555556
IND00051,34.0,0.0,7.5,5.0,12.8472222222
IND00051,33.0,229.603294359,8.4,5.0,57.4895294587
IND00051,33.0,229.603294359,7.9,5.0,57.3367516809
IND00051,33.0,229.603294359,7.6,9.0,58.1339739031
IND00051,32.0,229.603294359,7.4,6.0,57.1284183476
IND00051,31.0,229.603294359,8.2,9.0,57.7617516809
IND00051,32.0,229.603294359,8.1,12.0,58.6756405698
IND00051,32.0,229.603294359,8.0,63.0,69.9784183476
IND00051,30.0,229.603294359,8.3,4.0,56.4034183476
IND00051,29.0,229.603294359,7.9,3.0,55.7811961254
IND00051,31.0,229.603294359,8.4,0.0,55.822862792
IND00051,30.0,229.603294359,7.7,8.0,57.1089739031
IND00051,30.0,229.603294359,8.3,2.0,55.9589739031
IND00051,29.0,229.603294359,8.7,3.0,56.0256405698
IND00051,33.0,229.603294359,8.1,5.0,57.397862792
IND00051,30.0,229.603294359,7.1,20.1385306715,59.6230918301
IND00051,30.0,229.603294359,8.3,24.0,60.847862792
IND00051,29.0,229.603294359,8.0,15.0,58.4784183476
IND00051,26.0,229.603294359,8.2,3.0,55.0395294587
IND00051,27.0,229.603294359,7.8,2.0,54.972862792
IND00051,30.0,229.603294359,7.7,4.0,56.2200850143
IND00051,31.0,229.603294359,8.1,4.0,56.6200850143
IND00051,29.0,229.603294359,8.4,2.0,55.7117516809
IND00051,30.0,229.603294359,7.4,1.0,55.4617516809
IND00051,29.0,229.603294359,8.5,2.0,55.7423072365
IND00051,30.0,229.603294359,8.1,6.0,56.7867516809
IND00051,29.0,229.603294359,7.1,16.0,58.4256405698
IND00051,30.0,229.603294359,6.9,3.0,55.7534183476
IND00051,25.0,229.603294359,7.0,11.0,56.172862792
IND00051,28.0,229.603294359,7.7,2.0,55.2200850143
IND00051,29.0,229.603294359,7.9,6.0,56.447862792
IND00051,31.0,229.603294359,8.2,0.0,55.7617516809
IND00051,31.0,229.603294359,8.5,3.0,56.5200850143
IND00051,28.0,229.603294359,8.7,15.0,58.4145294587
IND00051,26.0,229.603294359,8.7,5.0,55.6367516809
IND00051,28.0,229.603294359,7.7,13.0,57.6645294587
IND00051,28.0,229.603294359,8.4,20.1385306715,59.4647584968
IND00051,30.0,0.0,7.0,2.0,10.9166666667
IND00051,30.0,0.0,8.0,2.0,11.2222222222
IND00051,31.0,0.0,8.0,0.0,11.0555555556
IND00051,27.0,0.0,8.0,2.0,10.3888888889
IND00051,0.0,0.0,7.0,3.0,2.80555555556
IND00051,0.0,0.0,8.0,2.0,2.88888888889
IND00051,27.0,229.603294359,8.1,2.0,55.0645294587
IND00051,29.0,229.603294359,8.1,3.0,55.8423072365
IND00051,32.0,229.603294359,8.1,4.0,56.897862792
IND00051,30.0,229.603294359,8.1,2.0,55.897862792
IND00051,30.0,229.603294359,8.1,2.0,55.897862792
IND00051,33.0,229.603294359,8.0,1.0,56.4784183476
IND00051,32.0,229.603294359,8.1,2.0,56.4534183476
IND00051,26.6836370236,229.603294359,8.5,20.1385306715,59.12965767
IND00051,28.0,229.603294359,8.3,1.0,55.1811961254
IND00051,32.0,229.603294359,8.0,2.0,56.422862792
IND00051,32.0,229.603294359,7.9,20.1385306715,60.4230918301
IND00051,32.0,229.603294359,8.4,1.0,56.322862792
IND00051,32.0,229.603294359,8.2,3.0,56.7061961254
IND00051,32.0,229.603294359,8.0,3.0,56.6450850143
IND00051,32.0,229.603294359,7.1,20.1385306715,60.1786473857
IND00051,32.0,229.603294359,7.7,1.0,56.1089739031
IND00051,32.0,229.603294359,7.5,1.0,56.047862792
IND00051,32.0,229.603294359,7.8,20.1385306715,60.3925362746
IND00051,32.0,229.603294359,8.2,20.1385306715,60.5147584968
IND00051,32.0,229.603294359,7.9,1.0,56.1700850142
IND00051,32.0,229.603294359,8.9,2.0,56.697862792
IND00051,32.0,229.603294359,8.7,2.0,56.6367516809
IND00051,32.0,229.603294359,7.4,2.0,56.2395294587
IND00051,32.0,229.603294359,8.4,0.0,56.1006405698
IND00051,32.0,229.603294359,7.3,0.0,55.7645294587
IND00051,33.0,229.603294359,8.3,0.0,56.347862792
IND00051,32.0,229.603294359,8.5,0.0,56.1311961254
IND00051,32.0,229.603294359,8.43,20.1385306715,60.5850362746
IND00051,32.0,229.603294359,8.64,20.1385306715,60.6492029413
IND00051,33.0,229.603294359,2.03,20.1385306715,58.9072584968
IND00051,34.0,229.603294359,8.36,20.1385306715,61.1192029412
IND00051,33.0,229.603294359,7.89,20.1385306715,60.6978140524
IND00051,32.0,229.603294359,7.89,20.1385306715,60.4200362746
IND00051,32.0,229.603294359,8.34,20.1385306715,60.5575362746
IND00051,32.0,229.603294359,8.37,20.1385306715,60.5667029413
IND00051,32.0,229.603294359,8.93,20.1385306715,60.7378140524
IND00051,32.0,229.603294359,8.57,20.1385306715,60.6278140524
IND00051,33.0,229.603294359,9.16,20.1385306715,61.0858696079
IND00051,33.0,229.603294359,8.94,20.1385306715,61.0186473857
IND00051,32.0,229.603294359,8.56,20.1385306715,60.6247584968
IND00051,32.0,229.603294359,8.32,20.1385306715,60.5514251635
IND00051,32.0,229.603294359,7.75,20.1385306715,60.3772584968
IND00051,32.0,229.603294359,8.13,20.1385306715,60.4933696079
IND00051,32.0,229.603294359,8.51,20.1385306715,60.609480719
IND00051,32.0,229.603294359,7.28,20.1385306715,60.2336473857
IND00051,30.0,812.0,7.69,4.0,169.460833333
IND00051,32.0,229.603294359,8.01,20.1385306715,60.4567029413
IND00051,28.0,229.603294359,7.51,20.1385306715,59.1928140524
IND00051,25.0,229.603294359,7.48,20.1385306715,58.3503140524
IND00051,32.0,229.603294359,8.12,20.1385306715,60.4903140524
IND00051,30.0,0.0,8.4,1.0,11.1222222222
IND00051,29.0,0.0,7.8,5.0,11.55
IND00051,28.0,0.0,7.0,0.0,9.91666666667
IND00051,27.0,229.603294359,8.1,2.0,55.0645294587
IND00051,32.0,229.603294359,8.4,1.0,56.322862792
IND00051,32.0,229.603294359,7.9,7.0,57.5034183476
IND00051,32.0,229.603294359,8.2,1.0,56.2617516809
IND00051,33.0,229.603294359,8.99,20.1385306715,61.0339251635
IND00051,32.0,229.603294359,8.43,20.1385306715,60.5850362746
IND00051,32.0,229.603294359,8.27,20.1385306715,60.5361473857
IND00051,31.0,229.603294359,8.89,20.1385306715,60.4478140524
IND00051,32.0,229.603294359,8.18,20.1385306715,60.5086473857
IND00051,32.0,229.603294359,8.31,20.1385306715,60.5483696079
IND00051,30.0,229.603294359,8.97,20.1385306715,60.194480719
IND00051,32.5,229.603294359,3.0,1.0,54.8117516809
IND00051,37.0,229.603294359,8.0,1.0,57.5895294587
IND00051,30.0,229.603294359,8.0,3.0,56.0895294587
IND00051,37.0,229.603294359,7.1,4.0,57.9811961254
IND00051,28.0,229.603294359,8.1,10.0,57.1200850143
IND00051,33.0,229.603294359,8.1,4.0,57.1756405698
IND00051,28.0,229.603294359,8.4,3.0,55.6561961254
IND00051,28.0,229.603294359,7.8,4.0,55.6950850143
IND00051,31.5,229.603294359,8.5,20.1385306715,60.4675362746
IND00051,27.5,229.603294359,8.0,7.0,56.2839739031
IND00051,24.0,229.603294359,8.28,20.1385306715,58.316980719
IND00051,28.0,229.603294359,8.13,20.1385306715,59.3822584968
IND00051,25.0,229.603294359,8.1,20.1385306715,58.5397584968
IND00051,27.0,229.603294359,7.5,20.1385306715,58.911980719
IND00051,27.0,229.603294359,8.2,20.1385306715,59.1258696079
IND00051,27.0,229.603294359,7.3,20.1385306715,58.8508696079
IND00051,32.0,229.603294359,8.86,20.1385306715,60.7164251635
IND00051,32.0,229.603294359,8.18,20.1385306715,60.5086473857
IND00051,24.0,229.603294359,7.01,20.1385306715,57.9289251635
IND00051,31.0,229.603294359,7.73,20.1385306715,60.0933696079
IND00051,26.0,229.603294359,8.1,20.1385306715,58.8175362746
IND00051,26.0,229.603294359,7.9,20.1385306715,58.7564251635
IND00051,30.0,229.603294359,8.1,20.1385306715,59.9286473857
IND00052,24.0,229.603294359,7.5,20.1385306715,58.0786473857
IND00052,25.5,652.0,7.5,20.1385306715,140.628006816
IND00052,26.0,626.0,7.6,20.1385306715,135.741895705
IND00052,26.6836370236,207.0,8.9,20.1385306715,54.856794878
IND00052,23.0,212.0,8.2,20.1385306715,54.5918957048
IND00052,24.0,123.0,7.4,20.1385306715,37.3196734826
IND00052,29.0,138.0,7.6,20.1385306715,41.6863401492
IND00052,35.0,138.0,7.6,11.0,41.3222222222
IND00052,30.0,2343.0,7.4,310.0,535.066666667
IND00052,30.0,355.0,8.6,20.0,84.4333333333
IND00052,28.0,138.0,7.3,12.0,39.5083333333
IND00052,29.0,215.0,7.8,12.0,54.9111111111
IND00052,26.5,181.0,7.6,11.0,47.3222222222
IND00052,21.0,352.0,7.7,19.0,80.8527777778
IND00052,22.0,258.0,7.9,13.0,61.5805555556
IND00052,22.0,343.0,8.0,36.0,83.25
IND00052,28.0,272.0,7.2,30.0,69.5333333333
IND00052,31.5,300.0,8.4,5.0,70.7611111111
IND00052,29.0,224.0,8.2,20.0,58.5611111111
IND00052,30.5,160.0,7.5,20.0,46.3194444444
IND00052,27.0,236.0,7.9,14.0,58.9138888889
IND00052,27.0,173.0,7.5,20.1385306715,47.9057845937
IND00052,26.0,195.0,7.8,20.1385306715,51.9974512603
IND00052,25.0,285.0,7.5,45.0,74.6527777778
IND00052,23.0,322.0,8.5,11.0,74.0416666667
IND00052,23.0,346.0,8.0,36.0,84.1111111111
IND00052,21.5,223.0,7.5,32.0,58.7361111111
IND00052,25.8,300.0,7.5,16.0,71.3472222222
IND00052,24.5,212.0,7.5,31.0,57.2083333333
IND00052,30.6,217.0,7.8,6.0,54.4111111111
IND00052,31.6,187.0,7.6,9.0,49.4611111111
IND00052,31.8,187.0,8.5,9.0,49.7916666667
IND00052,26.0,412.0,7.5,12.0,92.2916666667
IND00052,24.0,674.0,7.1,13.0,142.780555556
IND00052,22.0,204.0,7.5,8.0,49.8472222222
IND00052,22.0,684.0,7.2,11.0,143.755555556
IND00052,21.0,286.0,7.4,8.0,65.4833333333
IND00052,21.0,360.0,7.9,22.0,83.1361111111
IND00052,25.0,197.0,8.0,10.0,49.9166666667
IND00052,28.0,171.0,7.9,10.0,45.6638888889
IND00052,28.0,167.0,7.9,11.0,45.1083333333
IND00052,26.5,160.0,7.7,8.0,42.6027777778
IND00052,24.0,163.0,7.1,10.0,42.7527777778
IND00052,22.5,172.0,7.1,12.0,44.5305555556
IND00052,26.0,108.0,7.4,8.0,32.2611111111
IND00052,25.0,76.0,7.1,9.0,25.8916666667
IND00052,24.5,101.0,7.8,7.0,30.3833333333
IND00052,24.0,168.0,7.1,7.0,43.0583333333
IND00052,21.0,196.0,7.2,8.0,47.9222222222
IND00052,28.3,246.0,7.8,7.0,59.6333333333
IND00052,30.8,244.0,8.0,8.0,60.2222222222
IND00052,28.5,249.0,7.5,10.0,60.8472222222
IND00052,29.5,152.0,7.3,14.0,43.0916666667
IND00052,24.0,218.0,8.0,10.0,53.7222222222
IND00052,29.5,335.0,7.68000145191,8.0,77.4577782214
IND00052,29.0,264.0,7.0,8.0,63.3055555556
IND00052,26.6836370236,126.0,7.2,6.0,35.4454547288
IND00052,24.5,218.0,7.5,8.0,53.2638888889
IND00052,29.0,192.0,7.5,8.0,49.4583333333
IND00052,29.8,187.0,7.8,8.0,48.8
IND00052,30.0,184.0,7.5,6.0,47.7361111111
IND00052,26.4,204.0,7.6,8.0,51.1
IND00052,24.0,246.0,7.8,2.0,57.3277777778
IND00052,20.0,229.603294359,6.8,20.1385306715,56.7536473857
IND00052,26.6836370236,286.0,7.85,20.1385306715,69.8970726558
IND00052,28.0,229.603294359,8.2,20.1385306715,59.4036473857
IND00052,28.0,229.603294359,7.44,20.1385306715,59.1714251635
IND00052,25.0,229.603294359,7.5,20.1385306715,58.3564251635
IND00052,21.0,534.0,8.0,20.1385306715,116.586340149
IND00052,20.0,545.0,8.0,20.1385306715,118.44745126
IND00052,21.0,495.0,8.0,20.1385306715,109.003006816
IND00052,26.0,501.0,7.9,20.1385306715,111.528006816
IND00052,26.0,659.0,7.5,20.1385306715,142.128006816
IND00052,24.0,203.0,7.8,20.1385306715,52.9974512603
IND00052,21.0,425.0,7.5,160.0,126.319444444
IND00052,22.0,215.0,7.5,3.0,50.875
IND00052,23.7,510.0,8.0,21.0,112.861111111
IND00052,22.0,198.0,7.0,16.0,50.3055555556
IND00052,22.2,264.0,7.9,30.0,66.5805555556
IND00052,20.0,680.0,7.8,32.0,147.272222222
IND00052,24.0,618.0,7.7,12.0,131.852777778
IND00052,29.0,504.0,8.0,24.0,113.833333333
IND00052,23.0,556.0,8.0,27.0,122.944444444
IND00052,20.0,552.0,8.0,31.0,122.222222222
IND00052,23.0,564.0,8.0,82.0,136.722222222
IND00052,21.0,196.0,8.0,12.0,49.0555555556
IND00052,22.0,241.0,7.5,16.0,58.8194444444
IND00052,21.0,320.0,8.0,18.0,74.5
IND00052,23.0,276.0,7.5,12.0,65.0138888889
IND00052,22.0,508.0,8.5,20.1385306715,111.961340149
IND00052,23.0,228.0,8.0,20.1385306715,57.6418957048
IND00052,22.0,198.0,7.6,20.1385306715,51.4085623714
IND00052,24.0,258.0,7.2,20.1385306715,63.5085623714
IND00052,21.0,284.0,7.1,20.1385306715,67.7002290381
IND00052,21.0,415.0,7.1,20.1385306715,93.1724512603
IND00052,21.0,588.0,7.1,20.1385306715,126.811340149
IND00052,23.0,257.0,7.2,20.1385306715,63.0363401492
IND00052,20.0,134.0,8.5,42.0,43.5416666667
IND00052,21.0,601.0,7.0,11.0,127.277777778
IND00052,20.0,560.0,7.0,11.0,119.027777778
IND00052,20.0,450.0,7.0,12.0,97.8611111111
IND00052,24.0,468.0,7.0,9.0,101.805555556
IND00052,22.0,460.0,7.0,10.0,99.9166666667
IND00052,22.0,448.0,7.0,8.0,97.1388888889
IND00052,22.0,220.0,8.0,60.0,64.6666666667
IND00052,25.0,204.0,8.0,25.0,54.6111111111
IND00052,29.0,190.0,8.0,15.0,50.7777777778
IND00052,26.0,184.0,8.0,25.0,51.0
IND00052,24.0,130.0,8.0,10.0,36.6111111111
IND00052,22.0,130.0,7.8,9.0,35.7722222222
IND00052,23.0,200.0,7.9,10.0,49.9138888889
IND00052,23.0,167.0,7.8,10.0,43.4666666667
IND00052,26.6836370236,160.0,8.0,10.0,43.1898991732
IND00052,26.6836370236,229.603294359,7.38,20.1385306715,58.7874354478
IND00052,26.6836370236,229.603294359,7.8,20.1385306715,58.9157687811
IND00052,25.0,229.603294359,7.6,20.1385306715,58.386980719
IND00052,28.0,535.0,8.0,18.0,118.25
IND00052,22.0,272.0,7.6,14.0,64.4333333333
IND00052,22.0,361.0,7.2,20.1385306715,82.9807845937
IND00052,21.0,432.0,8.0,12.0,94.9444444444
IND00052,28.0,199.0,8.5,20.0,53.5138888889
IND00052,29.0,215.0,7.8,45.0,62.2444444444
IND00052,21.0,490.0,8.0,28.0,109.777777778
IND00053,24.0,226.0,7.2,20.1385306715,57.2863401492
IND00053,30.0,229.603294359,8.0,20.1385306715,59.8980918301
IND00053,27.0,229.603294359,8.3,20.1385306715,59.1564251635
IND00053,28.0,226.0,8.1,20.1385306715,58.6724512603
IND00053,24.0,154.0,7.5,20.1385306715,43.3780068159
IND00053,28.0,229.603294359,7.9,20.1385306715,59.311980719
IND00053,28.0,229.603294359,8.4,20.1385306715,59.4647584968
IND00053,27.0,229.603294359,7.9,20.1385306715,59.0342029413
